Cl
0.04841733426916926
-1.0606035192021743
-0.6340570370978115
-0.07954661036213954
-0.6980390094134659
1.8079215729496663
-0.5060930924665025
0.8588556502674589
-1.4125043669382737
0.2830178994265688
1.679957628318357
0.06974465837438733
-0.4421111201508481
-0.7513573196765112
0.6562460712678864
-0.5274204165717207
0.720228043583541
-0.6767116853082478
-0.2608288652564939
-0.7620209817291203
-0.7620209817291203
-0.004900975993876102
0.4109818440578776
-1.273876760254356
-0.45277478220345707
-0.9113122504656473
0.40031818200526875
-0.6020660509399841
-1.2205584499913105
-0.09021027241474876
-0.6233933750452024
-0.09021027241474876
2.138495096580548
-0.5060930924665025
-0.7406936576239022
1.050801567214422
-1.3698497187278376
-0.6127297129925932
-0.3568018237299756
0.4536364922683141
-0.4421111201508481
-0.87932126430782
-0.058219286256921465
-0.5807387268347661
-0.31414717551953925
-1.2525494361491376
-0.9433032366234746
2.79964214384231
-0.6233933750452024
0.11239930658482385
-0.46343844425606634
2.1598224206857655
2.383759323790556
-1.1245854915178288
-0.0368919621517034
-0.9433032366234746
0.4109818440578776
0.2510269132687415
0.5389457886891867
-0.5380840786243297
0.21903592711091457
-1.0712671812547834
0.24036325121613267
-0.19684689294083949
-0.5060930924665025
-0.8153392919921656
-0.7620209817291203
0.6882370574257136
-0.5487477406769388
-1.5511319736221918
-0.36746548578258464
5.22029342978457
-0.047555624204312245
-0.5274204165717207
-0.6340570370978115
0.2830178994265688
0.27235423737396
-0.46343844425606634
0.6669097333204955
-0.7513573196765112
-0.87932126430782
-0.19684689294083949
0.8055373400044136
-0.5060930924665025
-0.5380840786243297
-0.1648559067830122
-0.9646305607286927
-0.7620209817291203
-0.0688829483095305
0.6562460712678864
-1.2418857740965286
-0.33547449962475734
-0.9859578848339108
-0.46343844425606634
1.5413300216344394
0.2510269132687415
-0.09021027241474876
-0.3461381616773664
1.6479666421605301
-1.1139218294652198
0.14439029274265078
0.624255085110059
0.14439029274265078
0.762882691793977
-0.43144745809823903
-0.9752942227813017
1.477348049318785
0.016426348111341967
-1.007285208939129
-0.9752942227813017
-0.1328649206251849
0.5069548025313595
2.2557953791592475
0.5282821266365776
-0.6127297129925932
-0.719366333518684
1.3173931185296488
-0.36746548578258464
2.5010596063692563
-0.2608288652564939
1.903894531423148
-0.9966215468865199
2.138495096580548
-0.12220125857257587
0.3150088855843961
-0.7087026714660749
-0.026228300099094173
-0.6340570370978115
-0.6980390094134659
1.1041198774774674
-0.21817421704605755
0.4109818440578776
-0.36746548578258464
0.11239930658482385
-0.46343844425606634
-1.1992311258860922
0.19770860300569612
0.35766353379483223
